Date,A,AAPL,ABT,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AKAM,ALL,AMAT,AMD,AMGN,AMP,AMT,AMZN,AON,APA,APD,AVB,AVY,AXP,AZO,BA,BAC,BAX,BBY,BDX,BEN,BF-B,BIIB,BK,BMY,BR,BSX,BXP,C,CAG,CAH,CAT,CB,CBRE,CCI,CCL,CF,CHRW,CI,CIEN,CINF,CL,CLX,CMCSA,CME,CMI,CMS,CNC,CNP,COF,COP,COST,CPB,CSCO,CSX,CTAS,CTSH,CVS,CVX,D,DD,DE,DG,DGX,DHI,DHR,DIS,DOV,DRI,DTE,DUK,DVN,EA,EBAY,ECL,ED,EFX,EIX,EL,EMR,EOG,EQR,ETN,ETR,EXC,EXPD,EXPE,F,FCX,FDX,FE,FIS,FISV,FITB,GD,GE,GILD,GIS,GLW,GOOGL,GPC,GS,GWW,HAL,HAS,HBAN,HCA,HD,HIG,HLT,HON,HPQ,HST,HSY,HUM,IBM,ICE,IFF,INTC,INTU,IP,ITW,JBL,JCI,JNJ,JPM,KEY,KIM,KLAC,KMB,KMI,KO,KR,L,LEN,LH,LLY,LMT,LOW,LUV,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MKC,MMM,MO,MRK,MS,MSFT,MSI,MTB,MU,NEE,NEM,NI,NKE,NOC,NSC,NTAP,NTRS,NUE,NVDA,OKE,OMC,ORCL,OXY,PAYX,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PLD,PNC,PNW,PPG,PPL,PRU,PSA,PTC,QCOM,RF,RL,ROK,SBUX,SCHW,SHW,SLB,SNA,SNDK,SO,SPG,SPGI,SRE,STT,STZ,SWK,SYK,SYY,T,TAP,TEL,TER,TGT,TJX,TMO,TPR,TROW,TRV,TSN,TT,TXN,TXT,UNH,UNP,UPS,USB,VLO,VMC,VRSN,VZ,WAT,WFC,WM,WMB,WMT,WY,XEL,XOM,YUM
1997-07-29,,71243200.0,5787469.0,4959200.0,,2703675.0,1852561.0,1205200.0,0.0,595600.0,,,131653.0,,,984400.0,27371200.0,3374400.0,8114400.0,0.0,,,298350.0,970431.0,421158.0,,224500.0,9787958.0,453600.0,3427500.0,2366600.0,1589519.0,,673804.0,,570000.0,,1399440.0,6645674.0,0.0,2174400.0,,340530.0,1741946.0,731475.0,3282600.0,530400.0,,0.0,,,,1480500.0,,,4296800.0,1056800.0,1157482.0,,755600.0,,0.0,1953025.0,,1456350.0,8920000.0,616400.0,61157700.0,8544600.0,,,2316000.0,1861000.0,281600.0,4977747.0,1795600.0,,,,,4556716.0,781996.0,682962.0,276595.0,1115471.0,,,,1052800.0,535900.0,416500.0,558000.0,,1808400.0,,,1102685.0,1375400.0,1530984.0,,,7383700.0,768200.0,617400.0,0.0,,,467325.0,626000.0,2385383.0,,2381200.0,1674000.0,,622800.0,,146600.0,2048000.0,802950.0,,0.0,5755200.0,574800.0,0.0,2077329.0,10280698.0,,352600.0,306500.0,9035976.0,,724300.0,38321200.0,,718817.0,1226600.0,,1195527.0,5373200.0,8337000.0,1270400.0,,,1226777.0,,5037800.0,2750800.0,1315800.0,,,2940800.0,1900000.0,8584800.0,7341131.0,,1125710.0,4870600.0,,,1289600.0,,2117200.0,,,2597473.0,6103800.0,4131635.0,1681600.0,79061600.0,2523440.0,,4531200.0,2276800.0,706700.0,,6932800.0,2156502.0,768600.0,,,898400.0,,997826.0,,30496500.0,4088882.0,,1492931.0,809200.0,2223200.0,3698400.0,16413626.0,,4710800.0,,444375.0,413600.0,,612100.0,,331400.0,472837.0,,,586480.0,,,,536900.0,,1979100.0,986700.0,3541600.0,115800.0,,1492879.0,,1824400.0,,,,76200.0,,673600.0,2129786.0,1605600.0,,,3223600.0,73400000.0,366100.0,,,764200.0,,,9342400.0,451600.0,5568800.0,1578000.0,,258000.0,,,,2269263.0,,3910800.0,,800691.0,20443200.0,463800.0,144000.0,3957200.0,
1997-07-30,,374304000.0,5743807.0,6549600.0,,1636576.0,1370129.0,1413600.0,0.0,374900.0,,,158709.0,,,1401400.0,39516000.0,4466400.0,8084000.0,0.0,,,273000.0,1158927.0,412942.0,,152600.0,5252485.0,532400.0,2576400.0,4395000.0,2089535.0,,514219.0,,675938.0,,1424534.0,4542451.0,0.0,2114000.0,,469980.0,756865.0,854550.0,1595800.0,66900.0,,0.0,,,,1386900.0,,,3219200.0,2150400.0,1686927.0,,792400.0,,0.0,416251.0,,1447168.0,5332000.0,394800.0,68949900.0,5443200.0,,,1822800.0,1909600.0,362000.0,3084077.0,915400.0,,,,,4816726.0,877769.0,848081.0,164383.0,1210004.0,,,,332800.0,250700.0,207900.0,801700.0,,1385600.0,,,739426.0,1306000.0,1619590.0,,,6121070.0,810000.0,451200.0,0.0,,,491400.0,432400.0,2638031.0,,792400.0,3811200.0,,493300.0,,227800.0,1890600.0,897900.0,,0.0,3977400.0,332600.0,0.0,1245997.0,10900781.0,,499200.0,715800.0,9103338.0,,366800.0,42040800.0,,864230.0,914200.0,,888528.0,4292400.0,9810000.0,618800.0,,,1324714.0,,4879000.0,1839200.0,2213400.0,,,1718000.0,2862200.0,7099200.0,7727906.0,,3506178.0,6686800.0,,,1139400.0,,1428000.0,,,1886331.0,6621200.0,3934192.0,2473200.0,78324000.0,3193085.0,,9559400.0,4061600.0,859900.0,,14849600.0,1286110.0,499200.0,,,1222000.0,,117418.0,,32689800.0,3726066.0,,863409.0,809600.0,522000.0,4252800.0,12141764.0,,3963600.0,,279675.0,888800.0,,717200.0,,425800.0,392742.0,,,720560.0,,,,345400.0,,2000700.0,1103400.0,2442000.0,310500.0,,3682927.0,,881200.0,,,,159600.0,,1801600.0,2915713.0,648200.0,,,4070400.0,5846400.0,351200.0,,,509200.0,,,16600000.0,423400.0,11187200.0,2260800.0,,540000.0,,,,1471107.0,,3615600.0,,1179122.0,17839800.0,547200.0,120400.0,5448200.0,
1997-07-31,,263816000.0,4759625.0,5476800.0,,930920.0,1611219.0,5436400.0,0.0,361100.0,,,125972.0,,,1048800.0,25118400.0,6008400.0,6508800.0,0.0,,,377850.0,1616307.0,385701.0,,159400.0,4610191.0,448700.0,2345800.0,4798600.0,3278453.0,,721001.0,,1260938.0,,1652459.0,4565986.0,0.0,1485600.0,,511950.0,1254931.0,478800.0,3323000.0,224100.0,,0.0,,,,2160900.0,,,3041600.0,874800.0,976945.0,,774000.0,,0.0,1661803.0,,1567853.0,6124800.0,685600.0,39197700.0,12258000.0,,,2286000.0,2478600.0,740400.0,4285064.0,1156200.0,,,,,3812874.0,621778.0,951281.0,216553.0,1062582.0,,,,359200.0,409000.0,293600.0,533200.0,,1403200.0,,,750029.0,1718000.0,2838770.0,,,4518122.0,796800.0,1081600.0,0.0,,,394425.0,1280800.0,2749081.0,,1329200.0,2370000.0,,336800.0,,162000.0,2443000.0,1694550.0,,0.0,7159800.0,402000.0,0.0,970444.0,15707747.0,,416200.0,948500.0,7200873.0,,332100.0,71150800.0,,1972170.0,1594000.0,,832431.0,5294400.0,8205900.0,617400.0,,,1528621.0,,6088000.0,2360000.0,2280600.0,,,1927600.0,1194400.0,7560800.0,4403363.0,,3812528.0,3819600.0,,,619200.0,,1699200.0,,,3315790.0,4882200.0,3313147.0,7165200.0,42240800.0,1999648.0,,13693200.0,2193600.0,750500.0,,11653600.0,705479.0,654600.0,,,2020400.0,,556023.0,,28381500.0,3218374.0,,770766.0,1629400.0,602200.0,3683600.0,7258371.0,,5716800.0,,760275.0,209600.0,,487700.0,,414000.0,1336483.0,,,2896080.0,,,,501600.0,,3362175.0,1185900.0,3689400.0,109300.0,,4829759.0,,451600.0,,,,140400.0,,2626000.0,2573062.0,868200.0,,,6039600.0,25526400.0,570300.0,,,648600.0,,,18177600.0,504200.0,5134400.0,949200.0,,257700.0,,,,1054794.0,,3126000.0,,1069815.0,13865400.0,466600.0,180800.0,6094800.0,
1997-08-01,,481913600.0,4725765.0,6844000.0,,1040808.0,1093733.0,2794800.0,0.0,298000.0,,,132806.0,,,2140800.0,36310400.0,7968000.0,11138800.0,0.0,,,453750.0,1036497.0,245819.0,,150700.0,3499029.0,396000.0,2506000.0,4199200.0,2880060.0,,697272.0,,796875.0,,2020385.0,3925499.0,0.0,4247200.0,,382440.0,958610.0,1417500.0,3805200.0,158700.0,,0.0,,,,1683900.0,,,3565600.0,486400.0,1866183.0,,519600.0,,0.0,645196.0,,928748.0,2933000.0,462000.0,49222800.0,9360000.0,,,2267600.0,1920800.0,662200.0,2593910.0,810600.0,,,,,4255651.0,653404.0,528247.0,214438.0,1624046.0,,,,916800.0,439100.0,224600.0,985400.0,,1255000.0,,,1318428.0,1572200.0,1800448.0,,,5070523.0,623200.0,706600.0,0.0,,,650025.0,1180400.0,3757483.0,,2620800.0,1471800.0,,367700.0,,150800.0,1564200.0,1350300.0,,0.0,7388700.0,632000.0,0.0,1245329.0,11979761.0,,509800.0,317900.0,8371766.0,,383000.0,87386800.0,,1727924.0,717000.0,,809954.0,4628000.0,5940000.0,816200.0,,,1496496.0,,7182200.0,2405200.0,853200.0,,,2078600.0,1427000.0,13079200.0,5396119.0,,1678095.0,3691000.0,,,734800.0,,2154400.0,,,2976126.0,6292700.0,4068336.0,3532200.0,58912800.0,1935303.0,,16582800.0,3849600.0,460700.0,,11481600.0,1200221.0,557100.0,,,1141200.0,,569272.0,,39107700.0,1953946.0,,1603800.0,1404100.0,659200.0,4529600.0,7378527.0,,5191600.0,,263700.0,103200.0,,806000.0,,497600.0,720421.0,,,889520.0,,,,448800.0,,3973725.0,1172400.0,2218200.0,128800.0,,2180390.0,,848400.0,,,,144500.0,,1175600.0,3648679.0,428000.0,,,4398800.0,4548800.0,302700.0,,,414800.0,,,18644000.0,888800.0,3999200.0,1048000.0,,159300.0,,,,1415510.0,,3110400.0,,1060996.0,21987000.0,632200.0,188600.0,6366000.0,
1997-08-04,,611318400.0,6916894.0,7805600.0,,1530517.0,1390052.0,4838800.0,0.0,326700.0,,,121078.0,,,1280800.0,41028000.0,4501600.0,12179200.0,0.0,,,232500.0,1678446.0,381377.0,,143100.0,3634754.0,517200.0,3279200.0,2820600.0,1798657.0,,1131959.0,,273750.0,,896607.0,4892533.0,0.0,4302400.0,,652890.0,1158042.0,1068075.0,2469000.0,243600.0,,0.0,,,,1034100.0,,,4096800.0,309200.0,2039037.0,,345600.0,,0.0,513167.0,,1241217.0,4042600.0,301000.0,63159300.0,14403600.0,,,894400.0,1440800.0,457800.0,1277056.0,1003600.0,,,,,3810137.0,720535.0,460622.0,164265.0,1576435.0,,,,1286800.0,243700.0,224400.0,438700.0,,876000.0,,,820099.0,3366400.0,870081.0,,,5132448.0,348800.0,1296400.0,0.0,,,243450.0,767200.0,3342892.0,,1678000.0,1110000.0,,160500.0,,128400.0,1148000.0,1495650.0,,0.0,4482300.0,576000.0,0.0,679311.0,9127730.0,,499600.0,875900.0,6362609.0,,112900.0,69578400.0,,982980.0,271200.0,,3360078.0,4034600.0,7052100.0,883600.0,,,1243152.0,,4070000.0,2022000.0,1116600.0,,,2477000.0,1053800.0,16359200.0,2828419.0,,984142.0,2830000.0,,,562200.0,,2557600.0,,,2701525.0,4422700.0,3957248.0,3340200.0,46312800.0,2367388.0,,12238800.0,2676000.0,430700.0,,5746400.0,881240.0,509400.0,,,1428800.0,,288291.0,,28911600.0,1924303.0,,1251450.0,3493500.0,569000.0,3203900.0,9604259.0,,4604800.0,8218800.0,520425.0,198400.0,,714400.0,,228000.0,557226.0,,,574720.0,,,,301700.0,,1769850.0,1890300.0,1660600.0,134400.0,,2229825.0,,635200.0,,,,116200.0,,915600.0,3322975.0,1076600.0,,,3644400.0,3211200.0,611100.0,,,525400.0,,,23679200.0,596000.0,19035200.0,943600.0,,145500.0,,,,1233817.0,,1898400.0,,1377424.0,18178200.0,392500.0,110600.0,4251600.0,
1997-08-05,,247128000.0,7222084.0,9441600.0,,1181326.0,1209990.0,8079200.0,0.0,163600.0,,,98916.0,,,830200.0,42553600.0,4905000.0,12414400.0,0.0,,,265350.0,2369598.0,373594.0,,216600.0,3541871.0,536300.0,4523500.0,2528800.0,1801603.0,,877457.0,,146250.0,,1038872.0,5196175.0,0.0,3684000.0,,284670.0,850156.0,1862775.0,1869000.0,293400.0,,0.0,,,,802800.0,,,2804000.0,469200.0,2245181.0,,386000.0,,0.0,715896.0,,1798990.0,4003800.0,448100.0,85293000.0,8735400.0,,,1478800.0,1541400.0,345200.0,1792412.0,1186200.0,,,,,3745971.0,752161.0,795559.0,138650.0,437561.0,,,,828800.0,237800.0,278100.0,280900.0,,1030800.0,,,744958.0,1091800.0,1522292.0,,,5885423.0,720000.0,604400.0,0.0,,,335700.0,401600.0,2836594.0,,1620800.0,1599900.0,,202300.0,,147200.0,1981200.0,1506750.0,,0.0,4446600.0,1766800.0,0.0,1043450.0,9315341.0,,296600.0,522000.0,5620158.0,,167000.0,86284400.0,,601674.0,385800.0,,1647380.0,3413400.0,7665000.0,814800.0,,,1186413.0,,4023600.0,2047600.0,1395000.0,,,2020800.0,1438200.0,7043200.0,2969663.0,,922235.0,2708600.0,,,989000.0,,3913600.0,,,1926756.0,3110600.0,4158674.0,2597000.0,59333600.0,1799567.0,,21710400.0,1349600.0,689500.0,,4946400.0,953625.0,469500.0,,,531200.0,,387891.0,,37244700.0,2867040.0,,1796681.0,4492000.0,577600.0,3250100.0,9968521.0,,3954400.0,4659600.0,476100.0,212800.0,,447300.0,,344200.0,538759.0,,,1040800.0,,,,589800.0,,2584575.0,854100.0,2596000.0,122700.0,,1768866.0,,610400.0,,,,214700.0,,1371600.0,2274897.0,1025200.0,,,3408400.0,5472000.0,963100.0,,,712800.0,,,24626400.0,460400.0,18918400.0,699600.0,,127200.0,,,,1124624.0,,1198000.0,,1681825.0,11643000.0,253200.0,97200.0,3620400.0,
1997-08-06,,4190480000.0,4826010.0,22436800.0,,4105670.0,1189563.0,3946800.0,0.0,602000.0,,,116606.0,,,1907800.0,39852800.0,4086600.0,13988400.0,0.0,,,197700.0,1339800.0,281925.0,,118500.0,3465440.0,424200.0,3090700.0,3551200.0,2141819.0,,716047.0,,574688.0,,2409255.0,3922768.0,0.0,4168400.0,,522060.0,877912.0,1177425.0,2215800.0,117000.0,,0.0,,,,1228500.0,,,3762000.0,513600.0,4190109.0,,345200.0,,0.0,2934638.0,,2550122.0,4771200.0,785100.0,139983300.0,7885800.0,,,1590800.0,2914400.0,385000.0,1685613.0,1503200.0,,,,,3501470.0,378318.0,533113.0,222075.0,1338840.0,,,,595200.0,366900.0,436300.0,628100.0,,1081000.0,,,1407860.0,899400.0,784559.0,,,7302594.0,528000.0,544600.0,0.0,,,467100.0,546000.0,3579890.0,,1275200.0,1690200.0,,180000.0,,200400.0,2118000.0,514350.0,6918272.0,0.0,3284400.0,943800.0,0.0,611647.0,9593674.0,,1176600.0,307100.0,8707113.0,,181000.0,74238000.0,,952141.0,453800.0,,1599159.0,3748600.0,8712600.0,811600.0,,,1727104.0,,7832200.0,1645600.0,2369400.0,,,1763400.0,566400.0,5572800.0,2392031.0,,1391774.0,3277600.0,,,544400.0,,3254400.0,,,1879873.0,5899700.0,4835891.0,1819600.0,43410400.0,1765322.0,,18346200.0,3532000.0,659700.0,,8842400.0,493636.0,333300.0,,,688400.0,,385607.0,,44258400.0,3764477.0,,1585575.0,1475300.0,868400.0,5235700.0,7383270.0,,5052800.0,4137600.0,1183500.0,290400.0,,667900.0,,728600.0,601675.0,,,929520.0,,,,359100.0,,3717900.0,1162800.0,2793600.0,65800.0,,1741529.0,,1049600.0,,,,125600.0,,1458400.0,2819061.0,737400.0,,,2610400.0,6643200.0,770500.0,,,287200.0,,,16568000.0,349000.0,17226400.0,1293600.0,,272100.0,,,,1756878.0,,1910000.0,,1713361.0,18650400.0,348800.0,196600.0,5962000.0,
1997-08-07,,3755438400.0,6625962.0,11870400.0,,1845120.0,1438219.0,4894400.0,0.0,817700.0,,,93994.0,,,1710600.0,49052000.0,3598800.0,9629600.0,0.0,,,370650.0,2124507.0,387214.0,,230600.0,6169999.0,398900.0,2657400.0,3496600.0,1033169.0,,838083.0,,605625.0,,1836800.0,3381044.0,0.0,3314800.0,,377190.0,673083.0,944325.0,2760200.0,581700.0,,0.0,,,,1934100.0,,,4003200.0,795200.0,2951322.0,,729200.0,,0.0,2407829.0,,2731674.0,7649400.0,465000.0,67068000.0,9181800.0,,,1174800.0,2034200.0,428600.0,2610030.0,2559800.0,,,,,3524278.0,559123.0,1186039.0,255328.0,426433.0,,,,358800.0,420000.0,537500.0,787800.0,,1542800.0,,,1632822.0,2521200.0,882699.0,,,11293524.0,607600.0,533200.0,0.0,,,516150.0,722400.0,3527433.0,,1281200.0,3551400.0,,285800.0,,191000.0,1773000.0,1074900.0,3118799.0,0.0,3984600.0,666000.0,0.0,966883.0,10458179.0,,570000.0,1010500.0,6771595.0,,324700.0,62813600.0,,935865.0,538600.0,,1933054.0,5709000.0,11811000.0,1088400.0,,,1772057.0,,7551600.0,1095600.0,2448600.0,,,2033400.0,574200.0,6321600.0,3077494.0,,1440708.0,2927400.0,,,524400.0,,3668400.0,,,1818159.0,4542600.0,8826466.0,2943400.0,43947200.0,1780081.0,,17644400.0,2845600.0,551100.0,,10968000.0,1253127.0,456900.0,,,1170800.0,,154425.0,,49798800.0,1846228.0,,1388897.0,2249000.0,1326200.0,3929100.0,8333451.0,,4544000.0,3183600.0,891675.0,444000.0,,623200.0,,562400.0,504617.0,,,2718960.0,,,,385900.0,,2863350.0,1225200.0,2479800.0,139800.0,,1530529.0,,1109200.0,,,,99600.0,,1625200.0,2937426.0,880600.0,,,2415600.0,4144000.0,1190400.0,,,426800.0,,,18946400.0,451000.0,65564800.0,986000.0,,215700.0,,,,1869407.0,,3178800.0,,1031865.0,20047800.0,332700.0,132600.0,4592400.0,
1997-08-08,,1814164800.0,8249037.0,8237600.0,,2936469.0,1696206.0,3466400.0,0.0,551100.0,,,174094.0,,,1651200.0,62694400.0,2860600.0,9653200.0,0.0,,,496350.0,961191.0,580281.0,,295800.0,5887924.0,397300.0,2490200.0,3981400.0,2855023.0,,2663924.0,,1880625.0,,1468119.0,5339696.0,0.0,2446800.0,,775890.0,1532491.0,666000.0,3426600.0,344700.0,,0.0,,,,2235600.0,,,4710400.0,609600.0,2104337.0,,1710400.0,,0.0,1921234.0,,2320558.0,3363000.0,794000.0,74758500.0,13122000.0,,,1721600.0,2467000.0,577200.0,3378783.0,2277400.0,,,,,3949113.0,378915.0,1195604.0,250745.0,863191.0,,,,902000.0,970200.0,393700.0,624300.0,,1891400.0,,,493258.0,5227200.0,1217216.0,,,8489050.0,1314000.0,331400.0,0.0,,,462150.0,645600.0,3599671.0,,1025200.0,2772300.0,,567100.0,,256000.0,2389000.0,629550.0,2556585.0,0.0,6626400.0,509000.0,0.0,1484157.0,12175298.0,,1961600.0,480200.0,8026376.0,,213300.0,83373600.0,,756723.0,805800.0,,1627208.0,8754800.0,9871200.0,1500600.0,,,1697795.0,,18877800.0,1760800.0,1614000.0,,,3049400.0,805400.0,7261600.0,3690563.0,,1190576.0,3378000.0,,,836800.0,,4336400.0,,,2166913.0,6441100.0,6576619.0,4697600.0,66815200.0,1726019.0,,11753000.0,2400800.0,1751200.0,,9186400.0,539679.0,526800.0,,,968000.0,,327583.0,,59588100.0,1477150.0,,1763269.0,1412800.0,1180200.0,4064100.0,17816605.0,,7213600.0,4232400.0,356625.0,634400.0,,1219500.0,,359000.0,461241.0,,,1618480.0,,,,265200.0,,3986550.0,1057200.0,2556200.0,140700.0,,1706335.0,,765200.0,,,,151100.0,,1956400.0,2829653.0,490800.0,,,3138800.0,3526400.0,577000.0,,,555600.0,,,21892000.0,724000.0,34592000.0,2117200.0,,387600.0,,,,1584303.0,,3206000.0,,1039081.0,17667000.0,473900.0,343000.0,8367200.0,
1997-08-11,,1550998400.0,8558237.0,9248800.0,,1598798.0,2226050.0,4338800.0,0.0,799900.0,,,155194.0,,,1502800.0,43369600.0,2108600.0,10975600.0,0.0,,,318000.0,1393161.0,420077.0,,163000.0,5679538.0,490100.0,3060100.0,4181200.0,2907675.0,,1540570.0,,764063.0,,1131514.0,6155433.0,0.0,2615200.0,,422220.0,837306.0,729225.0,2014200.0,477900.0,,0.0,,,,1072800.0,,,4421600.0,745200.0,2599852.0,,686400.0,,0.0,590391.0,,1360327.0,2999000.0,471700.0,61700400.0,7263000.0,,,1669600.0,3024400.0,435800.0,2489125.0,2266600.0,,,,,3981652.0,650420.0,508446.0,300213.0,727471.0,,,,383600.0,691500.0,211600.0,549300.0,,1787000.0,,,685029.0,3044800.0,792410.0,,,7029408.0,517600.0,550600.0,0.0,,,509850.0,410800.0,3258071.0,,853600.0,2493900.0,,404600.0,,91000.0,2243200.0,467100.0,1589746.0,0.0,5817000.0,343600.0,0.0,1606798.0,9810791.0,,2337600.0,477000.0,7084558.0,,132200.0,73399600.0,,1257957.0,679800.0,,1444699.0,8812600.0,7426500.0,839000.0,,,1180050.0,,25320000.0,1797600.0,1397400.0,,,4032800.0,662000.0,2972800.0,3333150.0,,1007813.0,2768000.0,,,934000.0,,4531200.0,,,1718174.0,4995000.0,9906744.0,5459800.0,72696000.0,1377515.0,,10512000.0,2931200.0,674700.0,,9060800.0,483896.0,479100.0,,,1044400.0,,429467.0,,38808900.0,1326011.0,,1033509.0,4643000.0,572800.0,3266300.0,17834629.0,,6069600.0,2473200.0,532350.0,280800.0,,647300.0,,445800.0,342710.0,,,1539280.0,,,,366900.0,,3209625.0,998100.0,2024800.0,149900.0,,1457031.0,,1178800.0,,,,92400.0,,1320400.0,3547790.0,454000.0,,,1790800.0,11048000.0,357500.0,,,1515200.0,,,14061600.0,788200.0,21329600.0,1255600.0,,272400.0,,,,1602984.0,,2630000.0,,859219.0,19091400.0,357500.0,277800.0,7991000.0,
1997-08-12,,1048398400.0,7885928.0,7332800.0,,1698220.0,1783210.0,2968000.0,0.0,248200.0,,,174825.0,,,1605600.0,44418400.0,1797000.0,91479200.0,0.0,,,145050.0,1015014.0,628277.0,,142500.0,3641951.0,166300.0,2824900.0,3962600.0,1590992.0,,1263382.0,,396563.0,,1164910.0,4845673.0,0.0,2425200.0,,436860.0,453605.0,2390400.0,2108400.0,144300.0,,0.0,,,,1336500.0,,,4905200.0,570000.0,983987.0,,537200.0,,0.0,1422776.0,,2231094.0,2973000.0,373200.0,63548100.0,12560400.0,,,1295600.0,2933800.0,328800.0,3195410.0,3147800.0,,,,,5536239.0,447239.0,621210.0,499258.0,1701027.0,,,,531200.0,549700.0,504600.0,909900.0,,863600.0,,,800738.0,1196600.0,1208524.0,,,4429617.0,610600.0,486200.0,0.0,,,464175.0,388400.0,2750584.0,,867200.0,1905900.0,,252400.0,,148200.0,1994600.0,1251750.0,978285.0,0.0,4244700.0,656400.0,0.0,660169.0,11090593.0,,868200.0,383500.0,7332042.0,,156800.0,47946800.0,,1194245.0,526600.0,,1560160.0,6219600.0,8493300.0,863400.0,,,1506509.0,,14184800.0,1099200.0,1356000.0,,,3824600.0,921800.0,7517600.0,3946219.0,,652302.0,2227800.0,,,1885600.0,,3534000.0,,,1769602.0,5412600.0,9516469.0,3516000.0,60887200.0,1757444.0,,16530400.0,1363200.0,592300.0,,14703200.0,576646.0,507000.0,,,947600.0,,373271.0,,25629300.0,1406173.0,,1239300.0,1594800.0,714600.0,2394600.0,15066614.0,,4642800.0,2540400.0,371700.0,427200.0,,450500.0,,406800.0,456088.0,,,1709360.0,,,,452000.0,,2064150.0,495300.0,2091400.0,168300.0,,3122606.0,,992000.0,,,,70100.0,,1588000.0,3105310.0,388800.0,,,4851600.0,13051200.0,877900.0,,,385600.0,,,15839200.0,631200.0,13834400.0,1416400.0,,118200.0,,,,2756296.0,,1902400.0,,1012356.0,22321200.0,300700.0,109800.0,4153600.0,
1997-08-13,,1201424000.0,8788132.0,13158400.0,,4489193.0,2474958.0,5576800.0,0.0,295400.0,,,151622.0,,,2026000.0,104087200.0,5443400.0,56627600.0,0.0,,,231150.0,1164702.0,511962.0,,359800.0,5805667.0,413600.0,4927200.0,3203600.0,2567459.0,,1441481.0,,810000.0,,1492647.0,9315207.0,0.0,2168800.0,,742560.0,1358759.0,954900.0,2742800.0,310500.0,,0.0,,,,2439000.0,,,5428400.0,631200.0,1580654.0,,592400.0,,0.0,4172005.0,,1735762.0,6158800.0,628300.0,67988700.0,7306200.0,,,2544400.0,2408400.0,771200.0,3167199.0,2674400.0,,,,,5511303.0,614617.0,891878.0,597605.0,1128205.0,,,,1175600.0,624200.0,266100.0,481100.0,,1231000.0,,,722830.0,1176800.0,1696140.0,,,5468657.0,619600.0,869400.0,0.0,,,634950.0,726000.0,4674239.0,,3038800.0,2615400.0,,251500.0,,156600.0,1725000.0,807600.0,1117641.0,0.0,5752800.0,982400.0,0.0,2327063.0,10426030.0,,1023000.0,332100.0,10731960.0,,242600.0,63879200.0,,1024526.0,804800.0,,2511318.0,10054400.0,10473600.0,745400.0,,,2710236.0,,14515800.0,1514400.0,2290200.0,,,3607600.0,850200.0,7889600.0,5406750.0,,1089976.0,3718600.0,,,1972200.0,,3553600.0,,,2196813.0,4765500.0,12801530.0,2571400.0,66731200.0,1844923.0,,47521000.0,2707200.0,953600.0,,13512000.0,630216.0,873300.0,,,716400.0,,154425.0,,33688800.0,2391287.0,,923400.0,1346200.0,803400.0,3812000.0,24843834.0,,7278400.0,1808400.0,1094175.0,484000.0,,1158500.0,,401200.0,471333.0,,,1579440.0,,,,360100.0,,2918025.0,953700.0,2303800.0,124100.0,,2746112.0,,834000.0,,,,125100.0,,2389600.0,2712876.0,412600.0,,,3976800.0,12270400.0,770200.0,,,571400.0,,,32845600.0,609200.0,11359200.0,1300400.0,,176100.0,,,,1723964.0,,2846400.0,,1184734.0,28060800.0,410300.0,185200.0,6829200.0,
